trial_id,persona_id,risk_tolerance,decision_style,risk_posture,exploration_style,winner,chip_delta,pot_size,strategy_basis,reward
texas-holdem_web__uBKHz8o,0318,Cautious,Analytical,risk_averse,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__uCCXVCt,0760,Cautious,Intuitive,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uHDF6KS,0704,Cautious,Directive,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__uVdSJ7p,0053,Risk-tolerant,Intuitive,opportunistic,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__uZSRbuY,0010,Risk-averse,Deliberative,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uaRniNx,0548,Balanced,Analytical,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uc83k27,0437,Risk-averse,Directive,opportunistic,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__uhCyXZg,1000,Cautious,Analytical,risk_seeking,quick_pick,player,500,1000,hand_strength,1.0
texas-holdem_web__uhEqaaE,0139,Cautious,Consensus-driven,balanced,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__unEFuTa,0984,Risk-seeking,Consensus-driven,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uo3YAt6,0002,Balanced,Intuitive,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__uvmVsko,0612,Balanced,Analytical,balanced,quick_pick,player,400,800,hand_strength,1.0
texas-holdem_web__v27pNbo,0450,Cautious,Deliberative,balanced,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__v3Std4T,0909,Cautious,Directive,opportunistic,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__v3t32wS,0854,Risk-tolerant,Intuitive,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__v5NJjU8,0520,Risk-seeking,Directive,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__v5QtCJ8,0899,Risk-tolerant,Consensus-driven,balanced,compared_multiple,opponent,-260,520,pot_odds,1.0
texas-holdem_web__v9Mba4Z,0050,Risk-seeking,Deliberative,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vEd9Ax9,0245,Risk-seeking,Intuitive,risk_seeking,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__vFRwfNK,0913,Cautious,Directive,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__vKVhTTY,0563,Risk-averse,Directive,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vLq5dx9,0720,Cautious,Intuitive,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vT6MrCA,0360,Balanced,Consensus-driven,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vZfzqC9,0273,Risk-averse,Analytical,balanced,quick_pick,player,20,100,hand_strength,1.0
texas-holdem_web__vdcBUpp,0423,Balanced,Deliberative,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__veCMQ9G,0033,Risk-seeking,Deliberative,opportunistic,compared_multiple,opponent,-80,160,hand_strength,1.0
texas-holdem_web__vgCMqSv,0289,Risk-tolerant,Analytical,opportunistic,compared_multiple,player,20,80,bluff,1.0
texas-holdem_web__vhn2J3P,0337,Risk-seeking,Deliberative,risk_seeking,compared_multiple,opponent,-140,280,hand_strength,1.0
texas-holdem_web__vmrgXVB,0820,Risk-averse,Consensus-driven,risk_averse,compared_multiple,player,20,60,hand_strength,1.0
texas-holdem_web__vraPAuG,0764,Cautious,Intuitive,balanced,compared_multiple,opponent,-200,400,hand_strength,1.0
texas-holdem_web__vx2ouLP,0705,Risk-averse,Analytical,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__w5sQrPa,0179,Risk-averse,Intuitive,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__w86WnBM,0389,Risk-seeking,Directive,balanced,compared_multiple,opponent,-70,200,hand_strength,1.0
texas-holdem_web__wBG2tKZ,0486,Balanced,Consensus-driven,balanced,compared_multiple,opponent,-80,160,hand_strength,1.0
texas-holdem_web__wEnU3rb,0087,Risk-seeking,Deliberative,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__wKU5N4f,0028,Risk-tolerant,Consensus-driven,balanced,quick_pick,opponent,-80,160,hand_strength,1.0
texas-holdem_web__wKfFiH7,0166,Risk-averse,Deliberative,risk_averse,compared_multiple,opponent,-80,220,hand_strength,1.0
texas-holdem_web__wLbzWAw,0209,Cautious,Directive,balanced,compared_multiple,opponent,-200,460,hand_strength,1.0
texas-holdem_web__wLtDHsj,0779,Risk-averse,Analytical,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__wMhzNZJ,0752,Cautious,Analytical,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__wQt6fqA,0855,Risk-averse,Deliberative,risk_averse,hesitant,opponent,-140,340,hand_strength,1.0
texas-holdem_web__wSn82vj,0775,Risk-tolerant,Directive,risk_seeking,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__wVAstWC,0761,Risk-averse,Deliberative,risk_averse,compared_multiple,player,320,640,hand_strength,1.0
texas-holdem_web__wVa38Ky,0418,Risk-seeking,Analytical,risk_seeking,quick_pick,player,400,800,hand_strength,1.0
texas-holdem_web__wYMy5fv,0916,Cautious,Consensus-driven,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__wfKQCC7,0524,Cautious,Analytical,balanced,compared_multiple,opponent,-130,320,hand_strength,1.0
texas-holdem_web__wiGGn4n,0538,Balanced,Consensus-driven,balanced,compared_multiple,opponent,-260,520,hand_strength,1.0
texas-holdem_web__wmKorPU,0609,Balanced,Directive,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__wmeG6Hm,0600,Risk-seeking,Deliberative,risk_seeking,quick_pick,player,60,120,hand_strength,1.0
texas-holdem_web__x4AbF98,0093,Risk-averse,Analytical,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__x6LHSBe,0646,Risk-tolerant,Consensus-driven,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__x9BmV8z,0541,Cautious,Deliberative,risk_averse,hesitant,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xDUGGCR,0616,Balanced,Analytical,balanced,compared_multiple,player,20,80,hand_strength,1.0
texas-holdem_web__xFSeDNc,0191,Risk-averse,Consensus-driven,risk_averse,compared_multiple,player,20,90,hand_strength,1.0
texas-holdem_web__xFUubkJ,0329,Risk-averse,Deliberative,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__xJsdFMK,0034,Balanced,Consensus-driven,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xMQa4Xq,0043,Risk-seeking,Directive,risk_seeking,quick_pick,opponent,-80,220,hand_strength,1.0
texas-holdem_web__xMamyc7,0091,Cautious,Deliberative,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xQf9f4N,0370,Risk-tolerant,Directive,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__xS9a3Du,0645,Risk-averse,Deliberative,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xSqof9c,0814,Cautious,Analytical,balanced,compared_multiple,opponent,-50,160,hand_strength,1.0
texas-holdem_web__xTp8U5H,0141,Cautious,Intuitive,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__xcoyFm5,0197,Cautious,Analytical,balanced,compared_multiple,opponent,-110,280,hand_strength,1.0
texas-holdem_web__xcyRmqJ,0709,Risk-tolerant,Deliberative,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xczMVjN,0490,Risk-averse,Deliberative,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__xdAdSTr,0839,Risk-seeking,Intuitive,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xrgnc39,0570,Balanced,Intuitive,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xscXDaL,0413,Risk-averse,Intuitive,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xssd7g2,0453,Balanced,Directive,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__xsvt2UQ,0001,Balanced,Analytical,opportunistic,compared_multiple,player,20,80,hand_strength,1.0
texas-holdem_web__xtjaHYZ,0716,Cautious,Consensus-driven,risk_averse,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__xyCV8XU,0072,Risk-tolerant,Intuitive,balanced,compared_multiple,opponent,-260,520,hand_strength,1.0
texas-holdem_web__yDCA6D5,0295,Risk-averse,Directive,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__yHoTKyj,0146,Risk-tolerant,Directive,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__ySYmX5i,0284,Risk-tolerant,Consensus-driven,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__yZfTJ2d,0702,Risk-averse,Intuitive,risk_averse,quick_pick,tie,0,160,hand_strength,1.0
texas-holdem_web__ya9imqG,0834,Balanced,Intuitive,balanced,compared_multiple,player,20,80,hand_strength,1.0
texas-holdem_web__ybWpCmQ,0637,Cautious,Deliberative,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__yiimvda,0400,Risk-averse,Deliberative,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__yotzK5t,0880,Cautious,Deliberative,balanced,hesitant,player,20,100,hand_strength,1.0
texas-holdem_web__ypLFUdu,0094,Risk-tolerant,Directive,balanced,compared_multiple,opponent,-260,520,hand_strength,1.0
texas-holdem_web__yvnFm2M,0935,Balanced,Intuitive,balanced,compared_multiple,player,200,400,hand_strength,1.0
texas-holdem_web__z6MEgwC,0853,Balanced,Directive,balanced,compared_multiple,player,200,400,hand_strength,1.0
texas-holdem_web__z6QZGY9,0203,Cautious,Intuitive,balanced,compared_multiple,opponent,-200,460,hand_strength,1.0
texas-holdem_web__z7YCezN,0815,Risk-seeking,Analytical,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__z9WzZjK,0414,Risk-seeking,Consensus-driven,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__zARSYFv,0724,Cautious,Deliberative,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__zD8LHqR,0997,Cautious,Intuitive,balanced,compared_multiple,player,200,400,hand_strength,1.0
texas-holdem_web__zEkkHkR,0288,Risk-averse,Deliberative,risk_averse,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__zHC7XdL,0767,Risk-averse,Analytical,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__zNUXyS3,0270,Cautious,Consensus-driven,balanced,compared_multiple,player,200,400,hand_strength,1.0
texas-holdem_web__zPCrLVo,0156,Balanced,Analytical,opportunistic,compared_multiple,player,20,100,hand_strength,1.0
texas-holdem_web__zV7XBgW,0992,Balanced,Analytical,risk_averse,hesitant,player,20,40,hand_strength,1.0
texas-holdem_web__zYEzG3J,0427,Risk-seeking,Deliberative,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__zg8hp9m,0503,Risk-seeking,Consensus-driven,opportunistic,compared_multiple,player,20,100,hand_strength,1.0
texas-holdem_web__zgRTP2Y,0996,Risk-averse,Deliberative,balanced,quick_pick,player,20,70,hand_strength,1.0
texas-holdem_web__zipo8gA,0374,Balanced,Intuitive,balanced,compared_multiple,player,20,100,hand_strength,1.0
texas-holdem_web__zrDTt22,0546,Balanced,Intuitive,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__zvMsDXc,0926,Risk-tolerant,Intuitive,opportunistic,compared_multiple,player,20,80,hand_strength,1.0
